,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
3387,364787,17739930,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cnc2c(C(=O)Nc3cc(Cl)ccc3N3CCC(CO)CC3)cnn2c1,,,CHEMBL3886519,,2016.0,"{'bei': '17.99', 'le': '0.35', 'lle': '4.63', 'sei': '8.13'}",CHEMBL3946548,,CHEMBL3946548,7.48,False,http://www.openphacts.org/units/Nanomolar,2861303,=,37,True,=,,IC50,nM,,33.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,33.0
3388,364788,17739931,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncccc2cc1NC(=O)c1csc2cc(CO)cnc12,,,CHEMBL3886519,,2016.0,"{'bei': '20.40', 'le': '0.39', 'lle': '3.86', 'sei': '8.84'}",CHEMBL3915121,,CHEMBL3915121,7.46,False,http://www.openphacts.org/units/Nanomolar,2861304,=,37,True,=,,IC50,nM,,35.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,35.0
3389,364789,17739932,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,NCC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,,,CHEMBL3886519,,2016.0,"{'bei': '19.31', 'le': '0.38', 'lle': '4.62', 'sei': '8.39'}",CHEMBL3960537,,CHEMBL3960537,7.43,False,http://www.openphacts.org/units/Nanomolar,2861301,=,37,True,=,,IC50,nM,,37.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,37.0
3390,364790,17739933,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc2cccnc2cc1OC1CCNCC1)c1cnn2cccnc12,,,CHEMBL3886519,,2016.0,"{'bei': '19.05', 'le': '0.35', 'lle': '4.74', 'sei': '7.92'}",CHEMBL3957189,,CHEMBL3957189,7.40,False,http://www.openphacts.org/units/Nanomolar,2861305,=,37,True,=,,IC50,nM,,40.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,40.0
3391,364791,17739934,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncccc2cc1NC(=O)c1cnn2cccnc12,,,CHEMBL3886519,,2016.0,"{'bei': '23.07', 'le': '0.42', 'lle': '4.83', 'sei': '9.05'}",CHEMBL3952937,,CHEMBL3952937,7.37,False,http://www.openphacts.org/units/Nanomolar,2861306,=,37,True,=,,IC50,nM,,43.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,43.0
3392,364792,17739935,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Cc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc2N1,,,CHEMBL3886519,,2016.0,"{'bei': '17.98', 'le': '0.33', 'lle': '5.63', 'sei': '6.53'}",CHEMBL3981674,,CHEMBL3981674,7.31,False,http://www.openphacts.org/units/Nanomolar,2861307,=,37,True,=,,IC50,nM,,49.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,49.0
3393,364793,17739936,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CCO)Oc1cc2ncccc2cc1NC(=O)c1csc2cncnc12,,,CHEMBL3886519,,2016.0,"{'bei': '17.90', 'le': '0.34', 'lle': '3.28', 'sei': '7.52'}",CHEMBL3958152,,CHEMBL3958152,7.31,False,http://www.openphacts.org/units/Nanomolar,2861308,=,37,True,=,,IC50,nM,,49.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,49.0
3394,364794,17739937,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2cc(-c3ccc(CO)cc3)c(NC(=O)c3cnn4cccnc34)cc2[nH]1,,,CHEMBL3886519,,2016.0,"{'bei': '18.33', 'le': '0.33', 'lle': '3.35', 'sei': '7.64'}",CHEMBL3892637,,CHEMBL3892637,7.28,False,http://www.openphacts.org/units/Nanomolar,2861309,=,37,True,=,,IC50,nM,,52.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,52.0
3395,364795,17739938,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cc(O)cnc23)CC1,,,CHEMBL3886519,,2016.0,"{'bei': '16.96', 'le': '0.33', 'lle': '4.16', 'sei': '8.46'}",CHEMBL3969222,,CHEMBL3969222,7.28,False,http://www.openphacts.org/units/Nanomolar,2861310,=,37,True,=,,IC50,nM,,53.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,53.0
3396,364796,17739939,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,NC(O)C1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,,,CHEMBL3886519,,2016.0,"{'bei': '18.15', 'le': '0.35', 'lle': '5.15', 'sei': '6.69'}",CHEMBL3941139,,CHEMBL3941139,7.28,False,http://www.openphacts.org/units/Nanomolar,2861311,=,37,True,=,,IC50,nM,,53.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,53.0
3397,364797,17739940,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N[C@H](C)CO)nc12,,,CHEMBL3886519,,2016.0,"{'bei': '17.59', 'le': '0.34', 'lle': '3.91', 'sei': '6.59'}",CHEMBL4112700,,CHEMBL4112700,7.20,False,http://www.openphacts.org/units/Nanomolar,2861312,=,37,True,=,,IC50,nM,,63.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,63.0
3398,364798,17739941,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)C1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,,,CHEMBL3886519,,2016.0,"{'bei': '17.95', 'le': '0.35', 'lle': '4.82', 'sei': '6.78'}",CHEMBL3907051,,CHEMBL3907051,7.16,False,http://www.openphacts.org/units/Nanomolar,2861313,=,37,True,=,,IC50,nM,,69.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,69.0
3399,364799,17739942,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1csc2cccnc12,,,CHEMBL3886519,,2016.0,"{'bei': '17.80', 'le': '0.36', 'lle': '2.74', 'sei': '10.93'}",CHEMBL3891503,,CHEMBL3891503,7.16,False,http://www.openphacts.org/units/Nanomolar,2861314,=,37,True,=,,IC50,nM,,70.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,70.0
3400,364800,17739943,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1cnn2cccnc12,,,CHEMBL3886519,,2016.0,"{'bei': '18.51', 'le': '0.36', 'lle': '4.30', 'sei': '8.63'}",CHEMBL3919571,,CHEMBL3919571,7.14,False,http://www.openphacts.org/units/Nanomolar,2861315,=,37,True,=,,IC50,nM,,72.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,72.0
3401,364801,17739944,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NC3CC3)nc12,,,CHEMBL3886519,,2016.0,"{'bei': '18.22', 'le': '0.35', 'lle': '3.06', 'sei': '8.01'}",CHEMBL3903936,,CHEMBL3903936,7.13,False,http://www.openphacts.org/units/Nanomolar,2861316,=,37,True,=,,IC50,nM,,74.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,74.0
3402,364802,17739945,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(O)C1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)C1,,,CHEMBL3886519,,2016.0,"{'bei': '18.45', 'le': '0.36', 'lle': '4.28', 'sei': '8.60'}",CHEMBL3889839,,CHEMBL3889839,7.12,False,http://www.openphacts.org/units/Nanomolar,2861317,=,37,True,=,,IC50,nM,,76.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,76.0
3403,364803,17739946,[],CHEMBL3887963,"In vitro IRAK-1 and IRAK-4 Assay: Purified recombinant IRAK-4 protein was incubated with 250 uM synthetic peptide(KKARFSRFAGSSPSQSSMVAR) in 30 ul of kinase buffer including (20 mM MOPS pH7.2, 25 mM beta glycerol phosphate, 5 mM EGTA, 1 mM sodium orthovanadate, 1 mM DTT, 50 uM ATP, 20 mM MgCl2, 10 uCi gamma-33P, 0.1% BSA) for the indicated time. For purified recombinant IRAK-1 protein kinase assay, 50 uM ATP was used. A 25 ul aliquot of the reaction mixture was transferred on to p81 phosphocellulose squares (Upstate Biotechnology, Lake Placid, N.Y.). The assay squares were washed three times with 0.75% phosphoric acid and once with acetone. Enzyme activity was measured by determining the bound radioactivity by liquid scintillation counting.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCCO)nc12,,,CHEMBL3886519,,2016.0,"{'bei': '18.00', 'le': '0.35', 'lle': '4.22', 'sei': '6.52'}",CHEMBL3905293,,CHEMBL3905293,7.12,False,http://www.openphacts.org/units/Nanomolar,2861318,=,37,True,=,,IC50,nM,,76.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,76.0
