,Unnamed: 0,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,ligand_efficiency.bei,ligand_efficiency.le,ligand_efficiency.lle,ligand_efficiency.sei,ligand_efficiency
1192,137,,38001,[],CHEMBL845080,"In vivo activity against microsporosis guinea pig, measured as the ratio of animals cured/animals infected (C/I) at dose 2.5 mg/kg; C/I = 3/10",F,,,BAO_0000179,BAO_0000218,organism-based format,CCn1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,,,CHEMBL1122688,J. Med. Chem.,1984,CHEMBL369813,,CHEMBL369813,,False,,338516,=,1,False,=,,C/I ratio,,,3.0,CHEMBL3879801,,NON-PROTEIN TARGET,,,,C/I ratio,,,,3.0,,,,,
995,869,,34733,[],CHEMBL772435,In vitro inhibitory activity against recombinant human protein-tyrosine phosphatase 1B (PTP1B) using fluorescein diphosphate (FDP) as a substrate,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O,,,CHEMBL1135185,Bioorg. Med. Chem. Lett.,2002,CHEMBL60707,,CHEMBL60707,5.95,False,http://www.openphacts.org/units/Nanomolar,100640,=,1,True,=,,IC50,nM,,1130.0,CHEMBL335,Homo sapiens,Protein-tyrosine phosphatase 1B,9606.0,,,IC50,uM,UO_0000065,,1.13,21.76,0.39,2.58,11.91,
2393,944,,37808,[],CHEMBL822165,Binding affinity against alpha-1-beta-3-gamma-2 GABAA/BzR receptor subtype.,B,,,BAO_0000192,BAO_0000223,protein complex format,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=[N+]=[N-])cc2C1=O,,,CHEMBL1131143,J. Med. Chem.,1998,CHEMBL6421,,CHEMBL6421,8.14,True,http://www.openphacts.org/units/Nanomolar,254635,=,1,True,=,,Ki,nM,,7.25,CHEMBL2094121,Homo sapiens,GABA-A receptor; alpha-1/beta-3/gamma-2,9606.0,,,Ki,nM,UO_0000065,,7.25,22.97,0.43,4.78,7.19,
76,339,,33203,[],CHEMBL762168,"Activity against P388 leukemia cells in mice, by intraperitoneal dosing and net log tumor cell kill was reported",F,,,BAO_0000181,BAO_0000219,cell-based format,COCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL553589,,CHEMBL1194954,,False,,35220,=,1,False,=,,Activity,,,0.3,CHEMBL389,Mus musculus,P388,10090.0,,,Activity,,,,0.3,,,,,
692,185,,34049,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1ccc(O)c(O)c1,,,CHEMBL1124610,J. Med. Chem.,1989,CHEMBL76904,TYRPHOSTIN 23,CHEMBL76904,4.46,True,http://www.openphacts.org/units/Nanomolar,137194,=,1,True,=,,IC50,nM,,35000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,9606.0,,,IC50,uM,UO_0000065,,35.0,23.93,0.43,2.93,5.06,
2351,35,,36899,[],CHEMBL742192,In vivo antileukemic activity against P-388 cells in mice and the treated /control value was determined at schedule Q01Dx01 at a dose of 16 mg/kg,F,,,BAO_0000179,BAO_0000218,organism-based format,CCN(CC)CCNc1ccc(NCCN(CC)CC)c2c1C(=O)c1ccccc1C2=O,,,CHEMBL1122896,J. Med. Chem.,1985,CHEMBL416895,,CHEMBL416895,,False,,334753,=,1,False,=,,T/C,,,112.0,CHEMBL375,Mus musculus,Mus musculus,10090.0,,,T/C,,,,112.0,,,,,
168,182,,34046,[],CHEMBL675636,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc(C=C(C#N)C#N)cc(OC)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J. Med. Chem.,1989,CHEMBL77724,,CHEMBL77724,,False,http://www.openphacts.org/units/Nanomolar,137189,>,1,True,>,,Ki,nM,,400000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,9606.0,,,Ki,uM,UO_0000065,,400.0,,,,,
2372,59,,36923,[],CHEMBL647080,Tested for activity against murine B-16 melanoma in mice and percent treated to the control values with the number of 60 day survivors,F,,,BAO_0001103,BAO_0000219,cell-based format,Cl.O=C1c2c(O)ccc(O)c2-c2nn(CCO)c3ccc(NCCNCCO)c1c23,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL543272,,CHEMBL1192090,,False,http://qudt.org/vocab/unit#Percent,35217,=,1,False,=,,T/C,%,,246.0,CHEMBL381,Mus musculus,B16,10090.0,,,T/C,%,UO_0000187,,246.0,,,,,
212,872,,34736,[],CHEMBL821050,In vitro inhibitory activity against recombinant human Yop using fluorescein diphosphate (FDP) as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O,,,CHEMBL1135185,Bioorg. Med. Chem. Lett.,2002,CHEMBL60707,,CHEMBL60707,4.59,False,http://www.openphacts.org/units/Nanomolar,100640,=,1,True,=,,IC50,nM,,25610.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,25.61,,,,,
1269,202,,32066,[],CHEMBL758597,Optimal dose per injection in mg/kg required to inhibit growth of P388 leukemia cells in mice,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)CCNCCNc1ccc2c3c(nn2CCN)-c2c(O)ccc(O)c2C(=O)c13.Cl,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL543512,,CHEMBL1192297,,False,,35197,=,1,True,=,,DOSE,mg.kg-1,,50.0,CHEMBL389,Mus musculus,P388,10090.0,,,Dose,mg kg-1,UO_0000308,,50.0,,,,,
2961,648,,37512,[],CHEMBL751483,Selective inhibition of serum stimulated growth of NIH3T3neu isogenic cells,F,,,BAO_0000190,BAO_0000219,cell-based format,C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,,,CHEMBL1145114,J. Med. Chem.,2003,CHEMBL135592,,CHEMBL135592,4.09,False,http://www.openphacts.org/units/Nanomolar,262235,=,1,True,=,,IC50,nM,,81050.0,CHEMBL614822,Mus musculus,NIH3T3,10090.0,,,IC50,uM,UO_0000065,,81.05,,,,,
324,644,,34508,[],CHEMBL759554,"Inhibition of P388 leukemia cells in mice, measured as percent treated to the control values with the number of 30 day survivors",F,,,BAO_0001103,BAO_0000219,cell-based format,Cl.NCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1ccccc1-2,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL541525,,CHEMBL1190733,,False,http://qudt.org/vocab/unit#Percent,35240,=,1,False,=,,T/C,%,,187.0,CHEMBL389,Mus musculus,P388,10090.0,,,T/C,%,UO_0000187,,187.0,,,,,
453,336,,33200,[],CHEMBL759554,"Inhibition of P388 leukemia cells in mice, measured as percent treated to the control values with the number of 30 day survivors",F,,,BAO_0001103,BAO_0000219,cell-based format,Cl.Cn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL542071,,CHEMBL1191034,,False,http://qudt.org/vocab/unit#Percent,35224,=,1,False,=,,T/C,%,,174.0,CHEMBL389,Mus musculus,P388,10090.0,,,T/C,%,UO_0000187,,174.0,,,,,
1679,916,,32780,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],,,CHEMBL1124610,J. Med. Chem.,1989,CHEMBL77085,,CHEMBL77085,4.02,False,http://www.openphacts.org/units/Nanomolar,137197,=,1,True,=,,IC50,nM,,96000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,9606.0,,,IC50,uM,UO_0000065,,96.0,18.67,0.34,2.29,3.62,
291,768,,33632,[],CHEMBL664916,Inhibitory activity against Dihydrofolate reductase from Toxoplasma gondii,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,,,CHEMBL1128680,J. Med. Chem.,1995,CHEMBL52433,,CHEMBL52433,8.57,True,http://www.openphacts.org/units/Nanomolar,84824,=,1,True,=,,IC50,nM,,2.7,CHEMBL2425,Toxoplasma gondii,Dihydrofolate reductase,5811.0,,,IC50,nM,UO_0000065,,2.7,21.5,0.4,6.02,7.04,
247,181,,33045,[],CHEMBL659902,In vitro cytotoxicity against human Col2 (colon cancer) cell line.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21,,,CHEMBL1147454,Bioorg. Med. Chem. Lett.,2004,CHEMBL115665,,CHEMBL115665,5.52,False,http://www.openphacts.org/units/Nanomolar,215713,=,1,True,=,,IC50,nM,,3020.0,CHEMBL614462,Homo sapiens,Col2,9606.0,,,IC50,uM,UO_0000065,,3.02,,,,,
2186,338,,33202,[],CHEMBL758597,Optimal dose per injection in mg/kg required to inhibit growth of P388 leukemia cells in mice,F,,,BAO_0000179,BAO_0000218,organism-based format,COCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL553589,,CHEMBL1194954,,False,,35220,=,1,True,=,,DOSE,mg.kg-1,,100.0,CHEMBL389,Mus musculus,P388,10090.0,,,Dose,mg kg-1,UO_0000308,,100.0,,,,,
2575,594,,40458,[],CHEMBL759554,"Inhibition of P388 leukemia cells in mice, measured as percent treated to the control values with the number of 30 day survivors",F,,,BAO_0001103,BAO_0000219,cell-based format,CN(C)CCNc1ccc2c3c(nn2Cc2ccccc2)-c2c(O)ccc(O)c2C(=O)c13.Cl,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL543510,,CHEMBL1192295,,False,http://qudt.org/vocab/unit#Percent,35222,=,1,False,=,,T/C,%,,104.0,CHEMBL389,Mus musculus,P388,10090.0,,,T/C,%,UO_0000187,,104.0,,,,,
878,948,,37812,[],CHEMBL683047,Binding affinity against Gamma-aminobutyric acid A receptor alpha-6-beta-3-gamma-2,B,,,BAO_0000192,BAO_0000223,protein complex format,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=[N+]=[N-])cc2C1=O,,,CHEMBL1131143,J. Med. Chem.,1998,CHEMBL6421,,CHEMBL6421,8.28,True,http://www.openphacts.org/units/Nanomolar,254635,=,1,True,=,,Ki,nM,,5.25,CHEMBL2095190,Homo sapiens,GABA-A receptor; alpha-6/beta-3/gamma-2,9606.0,,,Ki,nM,UO_0000065,,5.25,23.36,0.43,4.92,7.31,
2282,437,,35301,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C=C(C#N)C#N)cc(OC)c1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J. Med. Chem.,1989,CHEMBL421877,,CHEMBL421877,,False,http://www.openphacts.org/units/Nanomolar,137187,=,1,True,=,,IC50,nM,,850000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,9606.0,,,IC50,uM,UO_0000065,,850.0,,,,,
1813,677,,35541,[],CHEMBL729320,In vitro antifungal activity against Microsporum canis,F,,,BAO_0000181,BAO_0000218,organism-based format,CCCCn1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5COC(Cn6ccnc6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1122688,J. Med. Chem.,1984,CHEMBL433536,,CHEMBL433536,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,338507,>,1,False,>,,Inhibition,ug ml-1,,100.0,CHEMBL612335,Arthroderma otae,Microsporum canis,63405.0,,,Inhibition,ug ml-1,UO_0000274,,100.0,,,,,
497,480,,34344,[],CHEMBL798172,In vitro antifungal activity against Saprolegnia sp,F,,,BAO_0000181,BAO_0000218,organism-based format,O=c1n(-c2ccc(N3CCN(c4ccc(OC[C@@H]5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)cnn1CC1CC1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1122688,J. Med. Chem.,1984,CHEMBL367642,,CHEMBL367642,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,338526,>,1,False,>,,Inhibition,ug ml-1,,100.0,CHEMBL612837,Saprolegnia,Saprolegnia,4769.0,,,Inhibition,ug ml-1,UO_0000274,,100.0,,,,,
2620,427,,41291,[],CHEMBL715108,Cytotoxic concentration required to inhibit 50% cell growth in MCF-7 breast carcinoma cell lines,F,,,BAO_0003036,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1125188,J. Med. Chem.,1991,CHEMBL53463,DOXORUBICIN,CHEMBL53463,,False,http://www.openphacts.org/units/Micromolar,157379,=,1,False,=,,ED50,uM,,0.031,CHEMBL387,Homo sapiens,MCF7,9606.0,,,ED50,uM,UO_0000064,,0.031,,,,,
796,83,,35947,[],CHEMBL786953,Percent glycaemia evolution at 200 mg/kg at 2 hr after a sharp administration (J1) in Wistar rats,F,,,BAO_0000179,BAO_0000218,organism-based format,CCN1CC(C(=O)N/N=C(\N)N=C(N)N)C(=O)c2cc(OC)ccc21.Cl,,,CHEMBL1133273,Bioorg. Med. Chem. Lett.,2000,CHEMBL545205,,CHEMBL1193743,,False,http://qudt.org/vocab/unit#Percent,89939,=,1,False,=,,Glycaemia evolution,%,,2.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,,,Glycaemia evolution,%,UO_0000187,,2.0,,,,,
977,483,,34347,[],CHEMBL842836,"In vivo activity against microsporosis guinea pig, measured as the ratio of animals cured/animals infected (C/I) at dose 2.5 mg/kg; C/I = 0/2",F,,,BAO_0000179,BAO_0000218,organism-based format,O=c1n(-c2ccc(N3CCN(c4ccc(OC[C@@H]5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)cnn1CC1CC1,,,CHEMBL1122688,J. Med. Chem.,1984,CHEMBL367642,,CHEMBL367642,,False,,338526,=,1,False,=,,C/I ratio,,,0.0,CHEMBL3879801,,NON-PROTEIN TARGET,,,,C/I ratio,,,,0.0,,,,,
114,907,Not Determined,32771,[],CHEMBL675639,Inhibition of EGF-dependent epidermal growth factor receptor autophosphorylation,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=C(C#N)C#N)c1ccc(NC(=O)CCC(=O)O)cc1,,,CHEMBL1124610,J. Med. Chem.,1989,CHEMBL306988,,CHEMBL306988,,False,,137177,,1,False,,,Ki,,,,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,9606.0,,,Ki,uM,,,,,,,,
2199,615,,33479,[],CHEMBL772435,In vitro inhibitory activity against recombinant human protein-tyrosine phosphatase 1B (PTP1B) using fluorescein diphosphate (FDP) as a substrate,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C1=CC(=O)C(=O)c2ccccc21,,,CHEMBL1135185,Bioorg. Med. Chem. Lett.,2002,CHEMBL58435,,CHEMBL58435,4.99,False,http://www.openphacts.org/units/Nanomolar,100659,=,1,True,=,,IC50,nM,,10130.0,CHEMBL335,Homo sapiens,Protein-tyrosine phosphatase 1B,9606.0,,,IC50,uM,UO_0000065,,10.13,24.94,0.45,2.5,14.63,
121,184,,33048,[],CHEMBL663720,In vitro inhibition of human DNA topoisomerase II activity.,B,,,BAO_0000201,BAO_0000224,protein format,O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21,,,CHEMBL1147454,Bioorg. Med. Chem. Lett.,2004,CHEMBL115665,,CHEMBL115665,,False,http://qudt.org/vocab/unit#Percent,215713,=,1,True,=,,Inhibition,%,,94.0,CHEMBL2094255,Homo sapiens,DNA topoisomerase II,9606.0,,,Inhibition,%,UO_0000187,,94.0,,,,,
1598,273,,38137,[],CHEMBL706332,Tested in vitro against murine L1210 leukemia.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cl.O=C1c2c(NCCNCCO)cccc2-c2nn(CCNCCO)c3cccc1c23,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL545155,,CHEMBL1193703,6.41,False,http://www.openphacts.org/units/Nanomolar,35158,=,1,True,=,,IC50,nM,,390.0,CHEMBL386,Mus musculus,L1210,10090.0,,,IC50,M,UO_0000065,,3.9e-07,,,,,
2534,241,,40105,[],CHEMBL876771,Ability to inhibit Tubulin polymerization in Bovine brain,F,,,BAO_0000190,BAO_0000221,tissue-based format,COc1ccc(CNc2cc(OC)c(OC)c(OC)c2)cc1,,,CHEMBL1125188,J. Med. Chem.,1991,CHEMBL87353,,CHEMBL87353,,False,http://www.openphacts.org/units/Nanomolar,157328,>,1,True,>,,IC50,nM,,50000.0,CHEMBL2094134,Bos taurus,Tubulin,9913.0,,,IC50,uM,UO_0000065,,50.0,,,,,
2372,59,,36923,[],CHEMBL647080,Tested for activity against murine B-16 melanoma in mice and percent treated to the control values with the number of 60 day survivors,F,,,BAO_0001103,BAO_0000219,cell-based format,Cl.O=C1c2c(O)ccc(O)c2-c2nn(CCO)c3ccc(NCCNCCO)c1c23,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL543272,,CHEMBL1192090,,False,http://qudt.org/vocab/unit#Percent,35217,=,1,False,=,,T/C,%,,246.0,CHEMBL381,Mus musculus,B16,10090.0,,,T/C,%,UO_0000187,,246.0,,,,,
1731,181,,34045,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C=C(C#N)C#N)cc(OC)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124610,J. Med. Chem.,1989,CHEMBL77724,,CHEMBL77724,,False,http://www.openphacts.org/units/Nanomolar,137189,>,1,True,>,,IC50,nM,,1250000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,9606.0,,,IC50,uM,UO_0000065,,1250.0,,,,,
624,239,,32103,[],CHEMBL756997,Inhibitory activity of compound on p24 production in peripheral blood mononuclear cells infected with HIV strain RT-MDR.,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,,,CHEMBL1131738,Bioorg. Med. Chem. Lett.,1999,CHEMBL129,ZIDOVUDINE,CHEMBL129,6.82,False,http://www.openphacts.org/units/Nanomolar,66201,=,1,True,=,,IC50,nM,,150.0,CHEMBL612558,,ADMET,,,,IC50,uM,UO_0000065,,0.15,,,,,
2189,483,,33347,[],CHEMBL720674,"Tested for its ability to eliminate the infective trypomastigote form of Trypanosoma cruzi, Y strain present in blood of infected mice at the dose of 0.21 mM",F,,,BAO_0000179,BAO_0000218,organism-based format,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,,,CHEMBL1130355,Bioorg. Med. Chem. Lett.,1997,CHEMBL15192,LAPACHONE,CHEMBL15192,,False,http://qudt.org/vocab/unit#Percent,109741,=,1,False,=,,Lysis,%,,76.0,CHEMBL375,Mus musculus,Mus musculus,10090.0,,,Lysis,%,UO_0000187,,76.0,,,,,
3160,820,,40684,[],CHEMBL704283,Effect of compound on L1210 cell cycle was determined and percent of treated cells in the G2M phase of L1210 leukemia cells was determined,F,,,BAO_0000179,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,,CHEMBL1135332,Bioorg. Med. Chem. Lett.,2002,CHEMBL53463,DOXORUBICIN,CHEMBL53463,,False,http://qudt.org/vocab/unit#Percent,159914,=,1,False,=,,Treated cells,%,,81.0,CHEMBL386,Mus musculus,L1210,10090.0,,,Treated cells,%,UO_0000187,,81.0,,,,,
1569,130,,37994,[],CHEMBL806723,In vitro antifungal activity against Sporothrix schenck ii,F,,,BAO_0000181,BAO_0000218,organism-based format,CCn1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1122688,J. Med. Chem.,1984,CHEMBL369813,,CHEMBL369813,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,338516,>,1,False,>,,Inhibition,ug ml-1,,100.0,CHEMBL612245,Sporothrix schenckii,Sporothrix schenckii,29908.0,,,Inhibition,ug ml-1,UO_0000274,,100.0,,,,,
2837,996,,34860,[],CHEMBL664916,Inhibitory activity against Dihydrofolate reductase from Toxoplasma gondii,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c(OC)c1,,,CHEMBL1128680,J. Med. Chem.,1995,CHEMBL23705,,CHEMBL23705,7.42,True,http://www.openphacts.org/units/Nanomolar,84829,=,1,True,=,,IC50,nM,,38.0,CHEMBL2425,Toxoplasma gondii,Dihydrofolate reductase,5811.0,,,IC50,nM,UO_0000065,,38.0,20.94,0.39,5.27,6.6,
1307,281,,33145,[],CHEMBL650098,In vitro antifungal activity against Aspergillus fumigatus,F,,,BAO_0000181,BAO_0000218,organism-based format,Cc1nnc(O)n1-c1ccc(N2CCN(c3ccc(OC[C@@H]4COC(Cn5ccnc5)(c5ccc(Cl)cc5Cl)O4)cc3)CC2)cc1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1122688,J. Med. Chem.,1984,CHEMBL353397,,CHEMBL353397,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,338523,>,1,False,>,,Inhibition,ug ml-1,,100.0,CHEMBL363,Aspergillus fumigatus,Aspergillus fumigatus,746128.0,,,Inhibition,ug ml-1,UO_0000274,,100.0,,,,,
2243,652,,34516,[],CHEMBL758597,Optimal dose per injection in mg/kg required to inhibit growth of P388 leukemia cells in mice,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)CCNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13.Cl,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL553770,,CHEMBL1195048,,False,,35181,=,1,True,=,,DOSE,mg.kg-1,,50.0,CHEMBL389,Mus musculus,P388,10090.0,,,Dose,mg kg-1,UO_0000308,,50.0,,,,,
1065,337,,36201,[],CHEMBL710188,In vitro antitumor activity evaluated against L1210 murine leukemia cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)/C=C/c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N,,,CHEMBL1133770,J. Med. Chem.,2000,CHEMBL553635,,CHEMBL99772,8.02,False,http://www.openphacts.org/units/Nanomolar,164591,=,1,True,=,,IC50,nM,,9.5,CHEMBL386,Mus musculus,L1210,10090.0,,,IC50,nM,UO_0000065,,9.5,,,,,
1327,613,Not Determined,33477,[],CHEMBL765212,In vitro inhibitory activity against recombinant human PPI using fluorescein diphosphate (FDP) as a substrate; Not tested,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,,,CHEMBL1135185,Bioorg. Med. Chem. Lett.,2002,CHEMBL301254,,CHEMBL301254,,False,,100668,,1,False,,,IC50,,,,CHEMBL612545,,Unchecked,,,,IC50,uM,,,,,,,,
1343,438,,34302,[],CHEMBL621424,In vitro cytotoxicity against human A549 (lung cancer) cell line.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(OC)c1,,,CHEMBL1147454,Bioorg. Med. Chem. Lett.,2004,CHEMBL114758,,CHEMBL114758,5.7,False,http://www.openphacts.org/units/Nanomolar,215719,=,1,True,=,,IC50,nM,,2020.0,CHEMBL392,Homo sapiens,A549,9606.0,,,IC50,uM,UO_0000065,,2.02,,,,,
2194,610,,33474,[],CHEMBL655768,In vitro inhibitory activity against recombinant human CD45 using fluorescein diphosphate (FDP) as a substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,,,CHEMBL1135185,Bioorg. Med. Chem. Lett.,2002,CHEMBL301254,,CHEMBL301254,5.78,False,http://www.openphacts.org/units/Nanomolar,100668,=,1,True,=,,IC50,nM,,1650.0,CHEMBL3243,Homo sapiens,Leukocyte common antigen,9606.0,,,IC50,uM,UO_0000065,,1.65,19.78,0.36,3.11,9.57,
784,830,,35694,[],CHEMBL758597,Optimal dose per injection in mg/kg required to inhibit growth of P388 leukemia cells in mice,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCNc1ccc2c3c(nn2CCO)-c2ccccc2C(=O)c13,,,CHEMBL1123657,J. Med. Chem.,1987,CHEMBL286208,,CHEMBL286208,,False,,35205,=,1,True,=,,DOSE,mg.kg-1,,100.0,CHEMBL389,Mus musculus,P388,10090.0,,,Dose,mg kg-1,UO_0000308,,100.0,,,,,
2483,680,,38544,[],CHEMBL664916,Inhibitory activity against Dihydrofolate reductase from Toxoplasma gondii,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1,,,CHEMBL1128680,J. Med. Chem.,1995,CHEMBL279983,,CHEMBL279983,7.25,True,http://www.openphacts.org/units/Nanomolar,84812,=,1,True,=,,IC50,nM,,56.5,CHEMBL2425,Toxoplasma gondii,Dihydrofolate reductase,5811.0,,,IC50,nM,UO_0000065,,56.5,21.29,0.4,5.12,5.98,
1285,916,,32780,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],,,CHEMBL1124610,J. Med. Chem.,1989,CHEMBL77085,,CHEMBL77085,4.02,False,http://www.openphacts.org/units/Nanomolar,137197,=,1,True,=,,IC50,nM,,96000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,9606.0,,,IC50,uM,UO_0000065,,96.0,18.67,0.34,2.29,3.62,
